WFBP,,QIR1,,QIR3,
X,Y,X,Y,X,Y
0.50920245398773,15.118804452040521,0.4759181866842344,66.16549284824329,0.7625125728637894,0.6610172519547604
0.5271132704739161,12.576774455969087,0.47935109317742003,14.31581646638547,0.7913404584463175,0.5689115447754887
0.5530413095777282,10.522084526836707,0.49457528719067806,12.721108285742076,0.8160744431177174,0.5699582005388919
0.5703977436488656,8.87295566023316,0.4960678552311936,66.35541289757806,0.840808427789117,0.38901758544093923
0.5927862642565982,7.0447566245640445,0.5223370527442663,9.973636906814605,0.8695680816897928,0.35553332314347585
0.6165346801901337,5.508172727314843,0.5342693622102359,9.013760936725632,0.8958770810172796,0.42067892228382675
0.6475800954328561,4.404549616104916,0.5517291618498026,7.877993887206429,0.9194979270328223,0.3656590467211771
0.6852060773253179,3.058901996748503,0.5706299208996124,6.4453409458759126,0.9477388451983915,0.1103978212236143
0.7253263062543747,2.2577014464962986,0.5923270125518241,5.498190537166735,0.9753429343333406,0.2168729043546449
0.8112982253880676,1.062153487014882,0.6122167863840362,4.488152247750378,0.9954479534090024,0.18360266974215733
0.8399555317659653,0.9179207136604219,0.6309960060937949,3.6565978156655063,,
0.9235393420348335,0.5785985243236382,0.6628943173596691,2.718867084677612,,
0.013496932515337401,9.813664596273298,0.6884432915643026,2.12597440493559,,
0.015950920245398736,12.049689440993802,0.7107986439933571,1.8471660622229678,,
,,0.7395222867286111,1.255306940725248,,
,,0.769267509367151,0.9360990189286582,,
,,0.7889368423810716,0.8438418474268303,,
,,0.817619690030251,0.6722595662134125,,
,,0.8526921123783642,0.5833414389002485,,
,,0.8797573461797121,0.5308539782673733,,
,,0.9044344711162351,0.4352143541980382,,
,,0.9316221720388558,0.20327845622774987,,
,,0.9652393968283126,0.07459615571666234,,
,,0.9927944991147528,0.21177166518782542,,
